102,3901,Hop-15 Ale,Port Brewing Company,https://untappd.akamaized.net/site/beer_logos/beer-Hop15Ale_3901.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-portbrewingcompany_1009.jpeg
103,1545374,Double IPA,AleSmith Brewing Company,https://untappd.akamaized.net/site/beer_logos/beer-1545374_76638_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-2471_6bfa2.jpeg
104,2478081,Wood-Aged Bitches Brew,Dogfish Head Craft Brewery,https://untappd.akamaized.net/site/beer_logos/beer-2478081_e1595_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-459_75746.jpeg
105,3622,Obsidian Stout,Deschutes Brewery,https://untappd.akamaized.net/site/beer_logos/beer-3622_b362c_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-441_51ca4.jpeg
106,11810,Hoptimum,Sierra Nevada Brewing Co.,https://untappd.akamaized.net/site/beer_logos/beer-11810_7e986_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-1142_ddcfe.jpeg
107,5437,Double Trouble,Founders Brewing Co.,https://untappd.akamaized.net/site/beer_logos/beer-FoundersDoubleTrouble.jpg,https://untappd.akamaized.net/site/brewery_logos/brewery-549_53a84.jpeg
108,5180,Hop Stoopid,Lagunitas Brewing Company,https://untappd.akamaized.net/site/beer_logos/beer-5180_c12d7_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-765_b53eb.jpeg
109,46538,Kriek Mariage Parfait,Brouwerij Boon,https://untappd.akamaized.net/site/beer_logos/beer-46538_c3458_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-268_452e8.jpeg
110,25654,Oude Kriek (Vieille),Brouwerij Oud Beersel,https://untappd.akamaized.net/site/beer_logos/beer-_25654_sm_0ad84b2561aada098d5176eb2162f1.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-290_29247.jpeg
111,10601,Cadillac Mountain Stout,Atlantic Brewing Company,https://untappd.akamaized.net/site/beer_logos/beer-1636521_e8886_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-55_bc1f1.jpeg
112,876,Terrible,Unibroue,https://untappd.akamaized.net/site/beer_logos/beer-876_0b371_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-1307_2b88e.jpeg
113,4594,Red's Rye IPA,Founders Brewing Co.,https://untappd.akamaized.net/site/beer_logos/beer-4594_41e92_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-549_53a84.jpeg
